epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,34.317,1.69122,2.31971,1.46643,0.60087,0.17171,0.22578,0.11871,1.71966,3.16575,1.53993,0.000326667,0.000326667,0.06766
2,54.4219,1.56292,1.5759,1.39474,0.58092,0.36585,0.40155,0.22532,1.64436,2.1311,1.50526,0.00059466,0.00059466,0.0345947
